"(PDH-CSV 4.0) (GMT Standard Time)(0)","\\nlnca204v-ukcr\processor(_total)\% processor time","\\nlnca204v-ukcr\logicaldisk(c:)\disk reads/sec","\\nlnca204v-ukcr\logicaldisk(c:)\disk writes/sec","\\nlnca204v-ukcr\logicaldisk(c:)\disk read bytes/sec","\\nlnca204v-ukcr\logicaldisk(c:)\disk write bytes/sec","\\nlnca204v-ukcr\mssql$sql2008:databases(cbtest)\log bytes flushed/sec"
"02/16/2016 19:22:21.441","1.1532210036697799","0.98081361432739844","4.904068071636992","8034.825128570048","20087.062821425119","0"
"02/16/2016 19:22:22.445","11.287453254402035","0","5.9768359817867003","0","23971.096844285861","0"
"02/16/2016 19:22:23.448","0","0","4.985404001364893","0","20420.214789590602","0"
"02/16/2016 19:22:24.453","1.26715382914524","0","6.9622318984663076","0","28517.301856117996","0"
"02/16/2016 19:22:25.456","1.0748795425418289","0","7.9813351260174432","0","40864.435845209307","0"
"02/16/2016 19:22:26.460","1.9492904390759347","0","3.9843455423224956","0","16319.879341352942","0"
"02/16/2016 19:22:27.463","0","0","6.9792253913431015","0","26034.504774107296","0"
"02/16/2016 19:22:28.468","6.7091217283262168","0","7.96113228140731","0","18342.448776362442","0"
"02/16/2016 19:22:29.470","10.334827158231663","0","7.984800183138387","0","33216.768761855688","0"
"02/16/2016 19:22:30.478","4.6548240454543315","0","27.782223326063505","0","112271.9333496692","0"
"02/16/2016 19:22:31.482","33.076499823496277","15.936402111396477","137.45146821079462","130551.00609655994","169308.33603147618","0"
"02/16/2016 19:22:32.484","14.233312933960729","0","7.9843994447014239","0","147168.45056473665","0"
"02/16/2016 19:22:33.487","1.0748795425418289","0","5.9832247830596392","0","28081.268315159905","0"
"02/16/2016 19:22:34.493","44.079817237930683","0.99342810954075866","9.9342810954075862","8138.163073357895","38147.639406365131","0"
"02/16/2016 19:22:35.519","1.050421928307943","5.8501596740927022","29.25079837046351","47924.508050167417","129795.54263587008","0"
"02/16/2016 19:22:36.524","2.0445778147425209","0","5.9705404776539126","0","24455.333796470426","0"
"02/16/2016 19:22:37.531","1.4586821437346797","0","7.9457709889774479","0","19832.644388487712","0"
"02/16/2016 19:22:38.535","4.2838311429074576","0","4.9807798165392922","0","20401.274128544941","0"
"02/16/2016 19:22:39.541","6.799695396551142","0","4.9707369679316162","0","19851.135155131702","0"
"02/16/2016 19:22:40.545","1.9492904390759347","0","4.9805441894427975","0","20400.308999957699","0"
"02/16/2016 19:22:41.548","0.39292996985491602","0","4.9800799307040924","0","20398.407396163962","0"
"02/16/2016 19:22:42.551","4.1906313679735856","0","4.9846209076003962","0","20417.007237531223","0"
"02/16/2016 19:22:43.628","10.711232681405502","0","23.237020733952146","0","104220.82643426345","0"
"02/16/2016 19:22:44.632","2.7274706736864385","0","5.9765698699179488","0","24480.030187183918","0"
"02/16/2016 19:22:45.637","0","0","4.9745929973842546","0","20375.932917285907","0"
"02/16/2016 19:22:46.641","2.0445778147425209","0","7.9584927411210122","0","36672.734551085625","0"
"02/16/2016 19:22:47.644","1.853817498899768","0.99765410001555188","63.84986240099532","8172.782387327401","65382.259098619208","0"
"02/16/2016 19:22:48.648","2.7274706736864385","0","14.941524462968973","0","59160.46806031021","0"
"02/16/2016 19:22:49.653","9.8188176707153403","0","5.9708973497855977","0","24456.795544721808","0"
"02/16/2016 19:22:50.659","2.916349371407434","0","3.9765597552660705","0","16287.988757569825","0"
"02/16/2016 19:22:51.665","14.566387446838547","27.826281298828505","164.97009627162615","227952.89640000311","400952.86241786263","0"
"02/16/2016 19:22:52.672","2.234598032366697","16.891643791393051","69.553827376324321","138376.34593909187","77327.958024786625","0"
"02/16/2016 19:22:53.686","15.995518642989692","2.9595213344121984","4.9325355573536642","24244.39877150473","20203.665642920609","0"
"02/16/2016 19:22:54.690","2.7274706736864385","0","4.9805233998869642","0","20400.223845937006","0"
"02/16/2016 19:22:55.699","0.970920705039513","0","3.9614451484527233","0","16226.079328062355","0"
"02/16/2016 19:22:56.706","2.234598032366697","0","6.9525380405723567","0","32545.823787639281","0"
"02/16/2016 19:22:57.708","0.19876414133611631","0","15.968567366616377","0","83292.04738427102","0"
"02/16/2016 19:22:58.712","4.2838311429074576","0","3.982972298133328","0","16314.254533154111","0"
"02/16/2016 19:23:00.114","6.3450597643392008","0","3.568884029626699","0","14618.148985350959","0"
"02/16/2016 19:23:01.124","28.891619450701977","0.98933619816656571","6.9253533871659601","8104.6421353805063","417389.06997209607","0"
